Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
Very Low,Very Low,Low,Spring,High,Very High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,Very High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,Very High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,Very High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Very High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Very High,Very High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,Very High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,Low,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,Low,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Very Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Very Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Very Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Very Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Very Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,High,Very Low,Very Low,Very Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,High,Very Low,Very Low,Very Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Very Low,Low,Very Low,Very Low,Very Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Low,Low,Very Low,Very Low,Very Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Low,Low,Very Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Very Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Low,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,Very Low,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Very Low,Very Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Very High,Spring,Low,Low,Low,Very Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Very Low
Very Low,Very Low,Low,Spring,Low,Low,Low,Very Low,Low,Alpha,Severe_lockdown,Very Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,Low,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,High,Spring,Very Low,Low,Low,Very Low,Low,Alpha,Severe_lockdown,Very Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,High,Spring,Very Low,Very Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,High,Spring,Very Low,Very Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,Low,Spring,Very Low,Very Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Very Low,Low,Spring,Low,Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Low,Low,Winter,Low,Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,Low,Very Low
Very Low,Low,Very Low,Winter,Low,Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Low,High,Very Low
Very Low,Low,Low,Winter,Low,Low,Low,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Low,Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Very Low,Winter,Low,Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,Low,Low,Winter,Very Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Very Low,High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Very Low,High,Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Very Low,High,Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Very Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Very Low,High,Very Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very Low
Low,High,Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Very Low,Winter,Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Very Low,Very Low,Very High,Very Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
High,High,Low,Winter,Very Low,Very Low,Very High,Very Low,High,Alpha,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,High,Low,Winter,Very Low,Very Low,Very High,Very Low,High,Alpha,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very High,Very Low,Very High,Low
Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very High,Very Low,Very High,High
Low,Low,Very Low,Winter,Very Low,Very Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Low,Low,Winter,Very Low,Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
High,Low,Very Low,Winter,Low,Very Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very High,Very Low,Very High,High
High,Low,Very Low,Winter,Low,Very Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very High,Very Low,Very High,High
Low,Low,Very Low,Winter,Low,Very Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very High,Very Low,High,Low
Low,High,Very Low,Winter,Low,Low,High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very High,Very Low,High,Low
Low,High,Very Low,Winter,Very Low,Very Low,High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very High,Very Low,High,Low
Very Low,High,Very Low,Winter,Very Low,Very Low,High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very High,Very Low,High,Very Low
Low,High,Low,Winter,Low,Low,High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very High,Very Low,High,Low
Low,High,Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Very Low,High,Low
Low,High,Low,Winter,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Very Low,High,Low
Low,High,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Very Low,High,Low
Low,Low,Very Low,Winter,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Very Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,High,Low
Low,Low,Very Low,Winter,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Very Low,Low,Very Low,Winter,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,High,Very Low
Low,Low,Very Low,Winter,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Very Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Very Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Very Low,Low,Very Low,Winter,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,High,Very Low
Very Low,Low,Very Low,Winter,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,High,Very Low
Very Low,Low,Very Low,Winter,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Winter,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Winter,Very Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Winter,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,High,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Low,High,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Very Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Very Low,High,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Very Low,High,Very Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Very Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Very Low,High,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Very Low,High,Very Low
Low,Low,Very Low,Autumn,Very Low,Low,High,Very Low,Low,Initial,Severe_lockdown,Low,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Low,Low,High,Very Low,Low,Initial,Severe_lockdown,High,Yes,Very High,Low,High,Low
Low,Low,Very Low,Autumn,Very High,High,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,High,Low
Low,Low,Very Low,Autumn,High,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,High,Low
Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,High,Low
Very Low,Low,Very Low,Autumn,Low,Very High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,Low,Very Low
Very Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,High,Low,Very Low
Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Very Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very High,Low,Low,Low
Very Low,Low,Very Low,Autumn,Low,Very High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Low,Very Low
Very Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Low,Very Low
Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Low
