Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
Very Low,Very Low,Low,Spring,Low,High,Low,Very Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Low,Very Low,Low,Spring,High,Low,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Low
Low,Very Low,Very High,Spring,High,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,High,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,High,Spring,High,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,High,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,High,Low,Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Low,Spring,Low,High,Low,Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,High,Spring,Very Low,Low,Low,Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,Low,Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,Low,Low,Low,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,High,Spring,Low,Low,Low,Low,High,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,High,Low,Low,Low,High,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,High,High,High,Low,High,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Low,Spring,Low,Low,Low,Low,High,Alpha,Moderate_lockdown,Very Low,Yes,Very Low,Low,Low,Low
Low,Very Low,High,Spring,High,Low,Low,Low,High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,Low,Low,High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,High,Low,High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,Low,Low,High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,High,Low,High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,High,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Low,Spring,Very Low,High,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,Low,Low
Low,Very Low,Very High,Spring,Low,Low,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,High,Low
Low,Very Low,Very High,Spring,Very Low,Low,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,High,Low
Low,Very Low,Very High,Spring,High,Low,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,High,Low
Low,Very Low,Very High,Spring,Low,Low,High,Low,Very High,Alpha,Moderate_lockdown,Low,Yes,Very Low,Low,High,Low
Low,Low,High,Spring,Low,High,High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Low,High,Low
Low,Low,Low,Spring,Very Low,Low,High,Very Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,Low,Very High,Spring,Low,Low,High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,Low,Very High,Spring,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,Low,High,Spring,Very Low,Very Low,High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,Low,High,Spring,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,Low,High,Spring,Low,Low,Very High,High,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Low,High,Low
Low,High,Low,Winter,High,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Low,High,Low
Low,High,Low,Winter,High,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Low,Yes,Very Low,Very Low,High,Low
Low,High,High,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,High,Low
Low,High,High,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,High,Low,Winter,Low,Low,Very High,High,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,High,High,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,High,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,High
Low,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,High,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
Low,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
Low,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
High,Very High,High,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,High,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
Very High,Very High,Low,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
Very High,Very High,Low,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,High,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,High,Winter,Very Low,Very Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
High,Very High,Low,Winter,Very Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,High,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,High,Winter,Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Very Low,Very Low,Very High,High,Very High,Alpha,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Very Low,Very High,High,Very High,Alpha,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Very Low,Very High,High,Very High,Alpha,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
High,Very High,Low,Winter,Low,Very Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,High,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Very Low,Very High,High,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Very Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Very Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Low,Very High,Low,Winter,Low,Very Low,Very High,Very Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Low
High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
Very High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Very Low,Very High,Very High
High,High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,Very High
High,High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,High,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,Very High,High
High,High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,Very High,High
High,High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,Very High,High
High,High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,Very High,High
High,High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,High,Very Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
Low,Very High,Low,Winter,High,High,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,High,Very High,Low
Low,Very High,Low,Winter,Low,High,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,High,Very High,Low
High,Very High,Low,Winter,Low,High,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Winter,Low,High,Very High,Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Winter,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Very Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
Low,Very High,Very Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,Low
Low,Very High,Low,Autumn,Low,High,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,Low
Low,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Very High,High
High,Very High,Very Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
Low,Very High,Low,Autumn,High,High,Very High,Very Low,Very High,Initial,Severe_lockdown,High,Yes,Very Low,Low,Very High,Low
Low,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,High,Yes,Very Low,Low,Very High,Low
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Very Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Very Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,High,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,Very High,High
High,Very High,Low,Autumn,High,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,High,High
High,Very High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Very Low,High,High
High,High,Low,Autumn,Low,Low,Very High,Very Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,Low,Low,Very High,Low,Very High,Initial,Severe_lockdown,Very High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,Very High,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,High,High
High,High,Low,Autumn,High,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,High,High
High,High,Very Low,Autumn,High,High,Very High,Low,Very High,Initial,Moderate_lockdown,Very High,Yes,Very Low,High,High,High
High,High,Low,Autumn,High,High,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,High,High,High
High,High,Low,Autumn,Low,High,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,High,High,High
High,High,Low,Autumn,High,High,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,Low,Low,Very High,Low,High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,Low,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,Low,Low,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,High,Very High,Very Low,High,Initial,Moderate_lockdown,Very High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,High,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,High,High,High
High,High,Low,Autumn,Low,High,High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,High,High,High
High,High,Low,Autumn,High,Low,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,Low,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,Low,Low,Very High,Very Low,High,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,Low,High,Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,Low,High,High
High,High,Low,Autumn,High,Low,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Low,High
Low,High,Low,Autumn,High,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,High,Low,Low
High,High,Low,Autumn,Low,High,High,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,High,Low,High
High,High,Low,Autumn,High,High,High,Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,High,Low,High
High,High,Low,Autumn,High,Low,High,Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,High,Low,High
High,High,Low,Autumn,High,Low,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,High,Low,High
High,High,Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Low,High
High,High,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,High,Yes,Very Low,Low,Low,High
Low,Low,Low,Autumn,High,High,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Low,Low
Low,Low,Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Low,Low
High,Low,Low,Autumn,High,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Low,High
High,Low,Low,Autumn,High,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,Low,Low,High
High,Low,Low,Autumn,High,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Low,High
High,Low,Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Low,High
High,Low,Low,Autumn,High,High,Low,Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,High
Low,Low,Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Low,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,High,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,High,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,High,Low,Low,Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,High,High,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,High,High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Low,High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,High,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,High,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,Very High,High,Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very Low,High,Very Low,Low
Very Low,Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Low,Very Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Low
Low,Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Low
